web_url,funcionario,foto_img,cargo_generico,cargo_ocupado,ministerio,foto_url
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/,Manuel Calvo,"[{'checksum': '2450c6aa475509ea8287786ac57238a2', 'path': 'full/6ced74e42ba8c24418236dafd0efbfc425d71c39.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/calvo1.png'}]",Secretario de Comunicaciones y Conectividad,Secretario de Comunicaciones y Conectividad,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/calvo1.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/,Laura Jure,"[{'checksum': 'ef84a3e09738161e06cea3b5c31f934c', 'path': 'full/f527c7f43a47d941d33af4da13135c1df91a8c61.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/laura-jure.png'}]",Secretaria de Equidad y Promoción del Empleo,Secretaria de Equidad y Promoción del Empleo,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/laura-jure.png
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/,Silvina Rivero,"[{'checksum': '0f4545d393354167e7582a92897f921d', 'path': 'full/667d8968315ec998528ebd0c79c34702aed135db.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/silvinarivero200x150.jpg'}]",Secretaria General de la Gobernación,Secretaria General de la Gobernación,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/silvinarivero200x150.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/,Carlos Walter Robledo,"[{'checksum': '0ee7afdba2efe779ceb9a2356f7e216d', 'path': 'full/4c595f07bae0e046b9ef69e94e11b8163b118ded.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Walter-Robledo.jpg'}]",Ministro de Ciencia y Tecnología,Ministro de Ciencia y Tecnología,Ministro de Ciencia y Tecnología,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Walter-Robledo.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-trabajo/,Omar Hugo Sereno,"[{'checksum': '62e5d7837b6384eb469d84fa24263588', 'path': 'full/4ff41f5dfd92be4210eadbaf017018e696cc8b7e.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Omar-Hugo-Sereno.jpg'}]",Ministro de Trabajo,Ministro de Trabajo,Ministro de Trabajo,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Omar-Hugo-Sereno.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/,Roberto Avalle,"[{'checksum': 'f58e152cbb16e8a0efcc2b65b06514bf', 'path': 'full/fa0ddda319597d0e35d040712b0c44c5136be8d4.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Roberto-Avalle.jpg'}]","Ministro de Industria, Comercio y Minería","Ministro de Industria, Comercio y Minería","Ministro de Industria, Comercio y Minería",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Roberto-Avalle.jpg
http://www.cba.gov.ar/reparticion/agencia-pro-cordoba/direccion-general/,Robert Rodrigo Rossotto,"[{'checksum': 'b512b9caf7769c6c36689f7e8cd1cbf3', 'path': 'full/c61c595565cf15318585a236836458ca72aaa97c.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/08/RobertRodrigoRossotto1.jpg'}]",Dirección General de la Agencia ProCórdoba,Director General,Presidente Agencia ProCórdoba,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/08/RobertRodrigoRossotto1.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-planeamiento-y-modernizacion/secretaria-de-coordinacion-de-proyectos-de-modernizacion-2/,Alejandro Agustín Vespasiani,"[{'checksum': '958091f912cdf6eae457cdda5242181e', 'path': 'full/9889ef1f6527d603cbc819d03100f3e8e8918398.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/vespasiani.jpg'}]",Secretaría de Coordinación de Proyectos de Modernización,Secretario de Coordinación de Proyectos de Modernización,Secretaria de Planeamiento y Modernización,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/vespasiani.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/secretaria-de-prensa-y-difusion/,Gustavo Zamudio,,Secretaría de Prensa,Secretario de Prensa,Secretario de Comunicaciones y Conectividad,
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretario-de-difusion/,Carlos Alejandro Arzú,,Subsecretaría de Difusión,Subsecretario de Difusión,Secretario de Comunicaciones y Conectividad,
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/secretaria-de-prensa-y-difusion/direccion-general-de-prensa/, César Eduardo Jaimez,"[{'checksum': '96b6502cbc42fd911c6f93cecb6d22a0', 'path': 'full/6d92b504be75141b76c3e570376a412dce8af228.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/cesar-jaime.jpg'}]",Dirección General de Prensa,Director General de Prensa,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/cesar-jaime.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-contenidos-digitales/,Soledad Baldacci,"[{'checksum': '703c576c94671280ec39fb3cd05a1310', 'path': 'full/2daaa9eb82720cd2173b5d8650ddfa35f54e1eef.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/Soledad.jpg'}]",Subsecretaría de Contenidos Digitales,Subsecretaria de Contenidos Digitales,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/Soledad.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/,Ignacio Gei,"[{'checksum': '36c202e795dd618824beade61f3bcfe7', 'path': 'full/1237be8070f7d53705a1987931fda58145625fb4.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/ignacio-gei.jpg'}]",Subsecretaría de Telecomunicaciones,Subsecretario de Telecomunicaciones,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/ignacio-gei.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/direccion-general-de-integracion-y-planeamiento/,Manuel Grahovac,"[{'checksum': '76db5e4c59a3bf26dc29b7826151d7a7', 'path': 'full/f4e438cf74a10ad4d925a4fe81c9ee72d9b160d6.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Manuel-Grahovac.jpg'}]",Dirección General de Integración y Planeamiento,Director General de Integración y Planeamiento,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Manuel-Grahovac.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/direccion-general-de-operaciones/,Mauricio Gabriel Bísaro,"[{'checksum': 'ec6807cf1576e7944b7848127aeeb1c6', 'path': 'full/596c55a86e2c1fd3d671a207f8cbdd5e955876a5.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/bisaro3.jpg'}]",Dirección General de Operaciones,Director General de Operaciones,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/bisaro3.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-articulacion-y-control-de-gestion/,Gabriel Ignacio Roberi,"[{'checksum': '14f27cd3aab6c7c595f0d82cd23a41f4', 'path': 'full/ce5cd783f211ce7d2f092856da9eb9594895394b.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/gabriel-robieri1.jpg'}]",Subsecretaría de Articulación y Control de Gestión,Subsecretario de Articulación y Control de Gestión,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/gabriel-robieri1.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-articulacion-y-control-de-gestion/direccion-general-de-planeamiento-y-relaciones-institucionales/,Manuel Esnaola,"[{'checksum': '4cd056f71d3d24bf3673f700dadd8a7a', 'path': 'full/aac97008fce602da9dd87b6e95331de75450dc58.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/esnaola.jpg'}]",Dirección General de Planeamiento y Relaciones Institucionales,Director General de Planeamiento y Relaciones Institucionales,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/esnaola.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/direccion-general-de-administracion/, Ana Carolina Comba,"[{'checksum': 'fac858408d66e4a4f6bc39535d634006', 'path': 'full/ea574e4c9533148041a88139ed372bbedb45546f.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Ana-Carolina-Comba-Direct.jpg'}]",Dirección General de Administración,Directora General de Administración,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Ana-Carolina-Comba-Direct.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/direccion-general-de-asuntos-legales/,Valeria Liliana Brain,"[{'checksum': '2fb281fd0b69ef837c771024ab305558', 'path': 'full/f686ef78ec725482e37b09d39670dbd6229cafed.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/brian.jpg'}]",Dirección General de Asuntos Legales,Directora General de Asuntos Legales,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/brian.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/,Carolina del Valle Basualdo,"[{'checksum': '801d66460c4eea46229689c5256c926f', 'path': 'full/23ad3e972ca217775eebdbd11546f3624fc51ea3.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carolina-Basualdo.png'}]",Secretaría de Equidad,Secretaria de Equidad,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carolina-Basualdo.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/direccion-general-de-coordinacion-de-salas-cuna/,Inés María Zinny ,"[{'checksum': 'a49a2af2e8582e66e7f5fc78359b216a', 'path': 'full/6b5205f0f3b94c309f5094d5b58f3f5d11bca483.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/In%C3%A9s-Zinny-1.png'}]",Dirección General de Coordinación de Salas Cuna,Directora General de Coordinación de Salas Cuna,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Inés-Zinny-1.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/direccion-general-de-coordinacion-del-programa-cordoba-con-ellas/,María Victoria Moncada,"[{'checksum': '0ee46b147cd74b41b63bae26a5a65318', 'path': 'full/66dd8f1120437caab159480d1cc26377d165ea3f.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Victoria-Moncada-1.png'}]",Dirección General de Coordinación del Programa Córdoba con Ellas,Directora General de Coordinación del Programa Córdoba con Ellas,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Victoria-Moncada-1.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/,Miguel Pedro Civallero,"[{'checksum': '41470c7e96ee53fa6720eb5ea291e1cf', 'path': 'full/0a5a74c69c4a338a007ef196e23e365af176d27c.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Miguel-Civallero-1.png'}]",Secretaría de Promoción del Empleo,Secretario de Promoción del Empleo,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Miguel-Civallero-1.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/subsecretaria-de-formacion-profesional-y-capacitacion-laboral/,María Soledad Ferraro,"[{'checksum': '24edee5cbfe82bea5090039bbd1d7c99', 'path': 'full/03f13a02e0fc1f31e67fa60a7ebded270af2759f.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Ferraro-NUEVO.jpg'}]",Subsecretaría de Formación Profesional y Capacitación Laboral,Subsecretaria de Formación Profesional y Capacitación Laboral,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Ferraro-NUEVO.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-promocion-del-empleo/, Dante Nicolás Quaglia,"[{'checksum': '705144db2794af6236420447ff11d27e', 'path': 'full/f34068846d1d70aaa9802a56ba63be54eeb2512a.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/QUAGLIA-NUEVA.jpg'}]",Dirección General de Promoción del Empleo,Director General de Promoción del Empleo,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/QUAGLIA-NUEVA.jpg
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-analisis-de-indicadores-socio-laborales-y-promocion-del-empleo/,Germán Adolfo Bossa,"[{'checksum': 'f64e00b79a823866630c80dcb01e5d59', 'path': 'full/56731941a98b4361c384cbb646c2e7c908a38807.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Germ%C3%A1n-Bossa-1.png'}]",Dirección General de Análisis de Indicadores Socio-laborales y Promoción del Empleo,Director General de Análisis de Indicadores Socio-laborales y Promoción del Empleo,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Germán-Bossa-1.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-promocion-territorial/,Carlos Mariano Lorenzo,"[{'checksum': '1ecafdfefedafcd8f472f1703cddf578', 'path': 'full/2bb603c335eb4b7e4c37519581b2ea7fc4b3f52d.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Mariano-Lorenzo-1.png'}]",Dirección General de Promoción Territorial,Director General de Promoción Territorial,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Mariano-Lorenzo-1.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/subsecretaria-de-participacion-comunitaria/,Luis Leonardo Limia,"[{'checksum': '1eb1607c9205b47c333b2128d58cf33d', 'path': 'full/39ea13850dc6496ef7946a53f28ecc15dad41370.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Leonardo-Limia.png'}]",Subsecretaría de Participación Comunitaria,Subsecretario de Participación Comunitaria,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Leonardo-Limia.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-banco-de-la-gente/,Marcos Darsie,"[{'checksum': '08a1926f43f7373fcbd09ff52a05a1d4', 'path': 'full/5298d3e0f2aa9ba9c898ad2984adde14b78eaaa7.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2017/12/Marcos-Darsie.png'}]",Dirección General Banco de la Gente,Director General Banco de la Gente,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2017/12/Marcos-Darsie.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-de-administracion/,Silvio Rodolfo Conturso,"[{'checksum': '6026d3d99d0e120e13741fb976608ed9', 'path': 'full/4709f1b42e17465bb654752635409cb475d462d3.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Rodolfo-Conturso.png'}]",Dirección General de Administración,Director General de Administración,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Rodolfo-Conturso.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-de-asuntos-legales/,Gerardo Cámara,"[{'checksum': 'a4205d68716354b49774cf558cc368db', 'path': 'full/840204c96c7a06cb50a7bea3716079b32e8d95a7.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Gerado-C%C3%A1mara.png'}]",Dirección General de Asuntos Legales,Director General de Asuntos Legales,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Gerado-Cámara.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/unidad-ejecutora-del-programa-de-desarrollo-del-norte-y-oeste-cordobes/,Alfredo Altamirano,"[{'checksum': '9de6715dbed3c15e551da3a23ccaacb6', 'path': 'full/c841442e8ddb0e241d6a0849c6ed48d5da7310b9.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Alfredo-Altamirano-1.png'}]",Unidad Ejecutora del Programa de Desarrollo del Norte y Oeste Cordobés,Director de la Unidad Ejecutora del Programa de Desarrollo del Norte y Oeste Cordobés,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Alfredo-Altamirano-1.png
http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/unidad-ejecutora-del-plan-por-la-flia/,Débora Mariano,"[{'checksum': 'd4ce78d7d8022ff76d480296ca34f5dd', 'path': 'full/13d4bfd727c69a64c3e02f5a6cafd22f19317ced.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/D%C3%A9bora-Mariano.png'}]",Unidad Ejecutora del Plan Por la Flia,Directora de la Unidad Ejecutora del Plan Por la Flia,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Débora-Mariano.png
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/,Julio César Comello,"[{'checksum': '31bdcf7cf9283e818a890dc400734c77', 'path': 'full/e2c71812734679e8215fadc7e300fe3eea71173c.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/comello2.jpg'}]",Secretaría de Coordinación de la Secretaría General de la Gobernación,Secretario de Coordinación de la Secretaría General de la Gobernación,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/comello2.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/direccion-general-de-administracion/,Silvana Castellano,"[{'checksum': '7e32834f3a7d19b5c64fac8fda7b2121', 'path': 'full/894bed1446cea212941655d0fe19ea8f50b8404b.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/silvana-castellano1.jpg'}]",Dirección General de Administración,Directora General de Administración,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/silvana-castellano1.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/direccion-general-de-coordinacion-operativa/,Lorena Zanón Argenti,"[{'checksum': '37357f4b86785edd8a0fb440b8e28c12', 'path': 'full/34ca3c0118a695b72ed46b7e5cf143ae38503287.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/lorena-zanon1.jpg'}]",Dirección General de Coordinación Operativa,Directora General de Coordinación Operativa,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/lorena-zanon1.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/direccion-general-del-programa-de-asistencia-integral-de-cordoba-p-a-icor/,Claudia Mabel Oliva,"[{'checksum': '82ccbda61506fc298f19a42345715856', 'path': 'full/d4bf082b1609e3ebafc15f7d9ca1743e1919f8a6.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/oliva1.jpg'}]",Dirección General del Programa de Asistencia Integral de Córdoba (P.A.iCor),Directora General del Programa de Asistencia Integral de Córdoba (P.A.iCor),Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/oliva1.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-fortalecimiento-institucional/,Juan Esteban Ferreiro,"[{'checksum': '036129e2e4f9ebc3c38850fdc48c8f03', 'path': 'full/6c9c2d5ad6a0918e8d65fa2556d34a525ef1d9f7.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/06/juan-esteban-ferreiro.jpg'}]",Secretaría de Fortalecimiento Institucional,Secretario de Fortalecimiento Institucional,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/06/juan-esteban-ferreiro.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-fortalecimiento-institucional/direccion-general-de-gestion-publica/,Daniela María Beletti,"[{'checksum': 'd2169df3a72a97229035bcd9e71b723e', 'path': 'full/56e41c3484790d2b739f42695a5c5f1546a3751c.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/daniela-beletti1.jpg'}]",Dirección General de Gestión Pública,Directora General de Gestión Pública,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/daniela-beletti1.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/direccion-general-de-aeronautica/,Mario Gabriel Marcellini,,Dirección General de Aeronáutica,Director  General de Aeronáutica,Secretaria General de la Gobernación,
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-fortalecimiento-institucional/dir-gral-estadisticas-y-censos/,Héctor Juan Conti,"[{'checksum': '79dedb9482678107c9677945c1438223', 'path': 'full/dda98c92d856dfe2283d2076748b2f4c7d68dd6b.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/hector-conti.jpg'}]",Dirección General Estadística y Censos,Director General de Estadística y Censos,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/hector-conti.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-capital-humano/,Gustavo Panighel,"[{'checksum': 'e93abc0ec531fed9e17cda5383aeaf59', 'path': 'full/34d1fe4dfcb76ce0d68cd08d01c02931c12dc09f.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2014/03/panighel.jpg'}]",Secretaría de Capital Humano,Secretario de Capital Humano,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2014/03/panighel.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-capital-humano/dir-gral-de-planificacion-y-desarrollo-del-capital-humano/,Christian Zoela,"[{'checksum': '56fdba1a23659574938af123a3d009c0', 'path': 'full/b378cb72da92a89490176ca91b0b34281e24f93d.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/zoelacristian.jpg'}]",Dirección General de Desarrollo del Capital Humano,Director General de Desarrollo del Capital Humano ,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/zoelacristian.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-capital-humano/direccion-general-de-gestion-salarial/,Cr. José Ernesto Sonzini,"[{'checksum': '0fd575056c1cfc183e755dce8135fc0b', 'path': 'full/4474bbf2dd7e114bf369e4881fa4a5eae539d894.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2014/08/ernesto-sonzini1.jpg'}]",Dirección General de Gestión Salarial,Director General de Gestión Salarial,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2014/08/ernesto-sonzini1.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-capital-humano/direccion-general-de-administracion-de-capital-humano/,Leonardo Catelli,"[{'checksum': '6a393fbed47f04623565a0bc8693ee76', 'path': 'full/400139094df7c68217f8d6be096e5e3752353b16.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/catelli1.jpg'}]",Dirección General de Administración de Capital Humano,Director General de Administración de Capital Humano,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/catelli1.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/dir-gral-de-asuntos-legales/,Lilian Raquel Rivero,"[{'checksum': 'd29d7e5db60f6ccc718bf9ed20f92854', 'path': 'full/6efb87d966e136c62131add2c3a5cf044ab223ea.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/lilian-rivero1.jpg'}]",Dirección General de Asuntos Legales,Directora General de Asuntos Legales,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/lilian-rivero1.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/direccion-general-de-coordinacion-de-infraestructura-tecnologica/,Juan D´Amico,"[{'checksum': '957a41d7e9fe931418a99af9371e7d65', 'path': 'full/487651bdbe54332da50c083d23cb3bad63e0bbd3.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Damico1.jpg'}]",Dirección General de Coordinación de Infraestructura Tecnológica,Director General de Coordinación de Infraestructura Tecnológica,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Damico1.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-la-delegacion-oficial-del-gobierno-de-la-provincia-de-cordoba/,Carlos Luciano Ilari,"[{'checksum': '3ca7973545cdb1ee238ce37638c304f3', 'path': 'full/558de5e61a248afcdc93015577aa3c104888a1a0.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/Carlos-Ilari.jpg'}]",Secretaría de la Delegación Oficial del Gobierno de la Provincia de Córdoba en la CABA,Secretario de la Delegación Oficial del Gobierno de la Provincia de Córdoba,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/Carlos-Ilari.jpg
