cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Subdirección de Policía Ambiental,Subdirectora de Policía Ambiental,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Subdirectora-Maria-Victoria-Muccillo1.png', 'path': 'full/e13486896aa07ae611fae30ed8ad81ee07aca6ce.jpg', 'checksum': '539e07b59ecf45fe75e656f43b13146d'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Subdirectora-Maria-Victoria-Muccillo1.png,María Victoria Muccillo,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/direccion-de-policia-ambiental/subdireccion-de-policia-ambiental/
Instituto de Planificación Metropolitana (IPLAM),Coordinador del Instituto de Planificación Metropolitana,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/guillermo-iros.jpg', 'path': 'full/da9410f2931a7cadf2e36614ce43fd096d058cd0.jpg', 'checksum': '7667e0f1cca267f83a5230678117bb2d'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/guillermo-iros.jpg,Guillermo Mariano Iros,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/instituto-de-planificacion-metropolitana-iplam/
Dirección General de Asuntos Legales,Director General de Asuntos Legales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Jos%C3%A9-Torno1.jpg', 'path': 'full/e85791002064b45e9852d6cc9b3e909d81cb3306.jpg', 'checksum': 'aec1f2afe132b1eda5262a177c5156e9'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/José-Torno1.jpg,José Ignacio Torno,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/dir-gral-de-asuntos-legales-ministerio-de-agua-ambiente-y-energia/
Subsecretaría de Control y Administración,Subsecretario de Control y Administración,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/02/Gabriel-Testagrossa.jpg', 'path': 'full/4b2f2f4a38681def2dc0799cbc0c3a36d983445e.jpg', 'checksum': '722da34e60f5b5e6ebc5959b6996f03d'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/02/Gabriel-Testagrossa.jpg,Gabriel Antonio Testagrossa,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/subsecretaria-de-control-y-administracion/
Vocal del Directorio de la Agencia Córdoba Cultura,Vocal del Directorio de la Agencia Córdoba Cultura,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2014/08/Nora-Cingolani-vocal.jpg', 'path': 'full/40a4f801e10fdbb4a2aed63eccbbf20350341fa8.jpg', 'checksum': 'fc290e7699068d80a690acd4c584a2ce'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2014/08/Nora-Cingolani-vocal.jpg,Nora Cingolani,Presidente de la Agencia Córdoba Cultura,https://www.cba.gov.ar/reparticion/agencia-cordoba-cultura/vocal-del-directorio-de-cultura/
Vocal del Directorio de la Agencia Córdoba Cultura,Vocal del Directorio de la Agencia Córdoba Cultura,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2017/12/marcos-bovo.jpg', 'path': 'full/19ac5fcdb85a137320790fad52412863ce7f1696.jpg', 'checksum': '6f9dd200c65d87c4ab8593c2cc270543'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2017/12/marcos-bovo.jpg,Marcos Hernán Bovo,Presidente de la Agencia Córdoba Cultura,https://www.cba.gov.ar/reparticion/agencia-cordoba-cultura/vocal-del-directorio-de-la-agencia-cordoba-cultura/
Vocal de Directorio ,Vocal,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Georgina_Bardach1.jpg', 'path': 'full/b688c2fcfe5e8f0368262d0d58dea1e86972c943.jpg', 'checksum': '8096bdce69cf43ccf472c9673740f880'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Georgina_Bardach1.jpg,Georgina Bardach,Presidente de la Agencia Córdoba Deportes,https://www.cba.gov.ar/reparticion/agencia-cordoba-deportes/vocal-de-directorio-2/
 Vocal de Directorio  ,Vocal,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Silvio_Tranquilli1.jpg', 'path': 'full/585feaef311e92a9c306e81d840820c7edcaca3e.jpg', 'checksum': '4a262ff8ad6c05cf264c5439cc71afda'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Silvio_Tranquilli1.jpg,Silvio Tranquilli,Presidente de la Agencia Córdoba Deportes,https://www.cba.gov.ar/reparticion/agencia-cordoba-deportes/vocal-de-directorio-11/
Vocal de Directorio ,Vocal,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Oscar_Dertycia1.jpg', 'path': 'full/e063c0ba9c3c504b2adcee928a8fc8a348ba765a.jpg', 'checksum': 'd1b6ec2f8e0cb6f41d1c254ee688d9c3'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Oscar_Dertycia1.jpg,Oscar Dertycia,Presidente de la Agencia Córdoba Deportes,https://www.cba.gov.ar/reparticion/agencia-cordoba-deportes/vocal-de-directorio-8/
Vocal de Directorio,Vocal,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Mariano_Reutemann1.jpg', 'path': 'full/b77d1ab58fc6e8b665b5903a8d634282f1ee5698.jpg', 'checksum': 'b6d113203a59d454da30d986b9affa9f'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Mariano_Reutemann1.jpg,Mariano Reutemann,Presidente de la Agencia Córdoba Deportes,https://www.cba.gov.ar/reparticion/agencia-cordoba-deportes/vocal-de-directorio-9/
Vocal de Directorio,Vocal,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Jorge_Pratolongo1.jpg', 'path': 'full/04854bdb81b3adb11c179ad61e4e32d7ba7eb619.jpg', 'checksum': '25ff5dbfdb5e4ecbe5f73c0614e032a9'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Jorge_Pratolongo1.jpg,Jorge Pratolongo,Presidente de la Agencia Córdoba Deportes,https://www.cba.gov.ar/reparticion/agencia-cordoba-deportes/vocal-de-directorio-5/
 Vocal de Directorio,Vocal,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Juan_Domingo_Viola1.jpg', 'path': 'full/f139dbfd1e2544969a05125fd89a8da267f8a7c6.jpg', 'checksum': 'a783de188be6e3589313834382a445d7'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Juan_Domingo_Viola1.jpg,Juan Domingo Viola,Presidente de la Agencia Córdoba Deportes,https://www.cba.gov.ar/reparticion/agencia-cordoba-deportes/vocal-de-directorio-10/
Vocal de Directorio,Vocal,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Jorge_Cattaneo1.jpg', 'path': 'full/3fb882905302bf0b6507ac386059388355e2fc56.jpg', 'checksum': 'eb2e9b06d565486ebaa29158cbbf3370'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Jorge_Cattaneo1.jpg,Jorge Cattaneo,Presidente de la Agencia Córdoba Deportes,https://www.cba.gov.ar/reparticion/agencia-cordoba-deportes/vocal-de-directorio-4/
Vocal de Directorio,Vocal de Directorio,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/02/Mariano_Schiaretti.jpg', 'path': 'full/b91acf9d3a714fc7fa6fb20ae5753bf49bb2cf90.jpg', 'checksum': '8fec67328e17ad5f0e2e07a2fb471da3'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/02/Mariano_Schiaretti.jpg,Mariano Schiaretti,Presidente de la Agencia Córdoba Deportes,https://www.cba.gov.ar/reparticion/agencia-cordoba-deportes/vocal-de-directorio/
Vocal Agencia Córdoba Joven,Vocal Agencia Córdoba Joven ,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Edgar-Bruno1.jpg', 'path': 'full/6f069213a577df476bbceacf6401bab30f4dfd4f.jpg', 'checksum': '73da731f1acc1a1495a60be6dabe4ff1'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Edgar-Bruno1.jpg,Edgar Bruno,Presidente de la Agencia Córdoba Joven,https://www.cba.gov.ar/reparticion/agencia-cordoba-joven/vocal-agencia-cordoba-joven-2/
Vocal Agencia Córdoba Joven ,Vocal Agencia Córdoba Joven,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Valeria-Butteler1.jpg', 'path': 'full/811c9fc12715145632d73e16796c7531e746bbbc.jpg', 'checksum': '021f4fee6f7e8e9fde0206c01f410669'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Valeria-Butteler1.jpg,Valeria Butteler,Presidente de la Agencia Córdoba Joven,https://www.cba.gov.ar/reparticion/agencia-cordoba-joven/vocal-agencia-cordoba-joven-4/
Vocal Agencia Córdoba Joven,Vocal Agencia Córdoba Joven,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Matias-Anconetani1.jpg', 'path': 'full/e0c4a4814bc9e969429f803326b8708352b56505.jpg', 'checksum': 'f544e0d9eb7aa45b74d34196df994048'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Matias-Anconetani1.jpg, Matias Anconetani,Presidente de la Agencia Córdoba Joven,https://www.cba.gov.ar/reparticion/agencia-cordoba-joven/vocal-agencia-cordoba-joven-5/
Vocal Agencia Córdoba Joven,Vocal Agencia Córdoba Joven,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/thumbnail_LEANDRO-CARPINTERO-retoc.jpg', 'path': 'full/edeaf71e4660a7e16506adf0a1c87623ec5b4ee3.jpg', 'checksum': 'fe0513616827a8e96ff095caad17e532'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/thumbnail_LEANDRO-CARPINTERO-retoc.jpg,Leandro Martín Carpintero,Presidente de la Agencia Córdoba Joven,https://www.cba.gov.ar/reparticion/agencia-cordoba-joven/vocal-agencia-cordoba-joven-1/
Vocal Agencia Córdoba Joven ,Vocal Agencia Córdoba Joven,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Marcelo-Ferro1.jpg', 'path': 'full/e9a35c128d86a079afd0690efb1ef812886becf3.jpg', 'checksum': '5c642eca62362c83f897857cdd6dc9c5'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Marcelo-Ferro1.jpg,Marcelo Ferro,Presidente de la Agencia Córdoba Joven,https://www.cba.gov.ar/reparticion/agencia-cordoba-joven/vocal-agencia-cordoba-joven-6/
Vocal Agencia Córdoba Joven,Vocal Agencia Córdoba Joven,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/thumbnail_JONATAN-PALOMEQUE-FARFAN-retoc.jpg', 'path': 'full/e3223360ebc046769f270501e03e3663e0af530d.jpg', 'checksum': '0a5ca949df2bacecea2fd2f1575a9bdf'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/thumbnail_JONATAN-PALOMEQUE-FARFAN-retoc.jpg,Jonatan Palomeque Farfán,Presidente de la Agencia Córdoba Joven,https://www.cba.gov.ar/reparticion/agencia-cordoba-joven/vocal-agencia-cordoba-joven/
Dirección de Promoción y Eventos,Director de Promoción y Eventos,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/07/Luis-Mu%C3%B1oz1.jpg', 'path': 'full/526a6b1d63bce0ea75bc17fe32183f8b61852308.jpg', 'checksum': '0b14946928719d6a20ef2eb4dce4f66e'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/07/Luis-Muñoz1.jpg,Luis Muñoz,Presidente de la Agencia Córdoba Joven,https://www.cba.gov.ar/reparticion/agencia-cordoba-joven/direccion-de-promocion-y-eventos/
Dirección General de Administracion y Legales,Directora General de Administración y Legales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/07/elena.png', 'path': 'full/1931166dd9351b4fbf4806d3669202abe963f63b.jpg', 'checksum': '27a4ffe449f50fe19ba57351b50fc67a'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/07/elena.png,Elena Noemí Maule,Presidente de la Agencia Córdoba Joven,https://www.cba.gov.ar/reparticion/agencia-cordoba-joven/direccion-general-de-administracion-y-legales/
Vocal del Directorio de la Agencia Córdoba Turismo,Vocal del Directorio de la Agencia Córdoba Turismo,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Marcela-Flach.jpg', 'path': 'full/f4d039fb60fafee08f18f0070f633253721b3532.jpg', 'checksum': '62b2db257067f6f205a669ba7ad98a5d'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Marcela-Flach.jpg,Marcela Flachs,Presidente de la Agencia Córdoba Turismo,https://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/vocal-2-de-la-agencia-cordoba-turismo/
Vocal del Directorio de la Agencia Córdoba Turismo,Vocal del Directorio de la Agencia Córdoba Turismo,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Gabriel-Raies.jpg', 'path': 'full/0e1926962bbd4de05f08ff2419dd5fbdd4da47ab.jpg', 'checksum': '82f7157c46d19bf725e787224f74a3dc'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Gabriel-Raies.jpg,Gabriel Raies,Presidente de la Agencia Córdoba Turismo,https://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/vocal-1-de-la-agencia-cordoba-turismo/
Secretaría de Educación ,Secretaria de Educación,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/DeliaProvinciali.jpg.jpg', 'path': 'full/f0481ea43af62ae51d6ede7282150856394ec8bc.jpg', 'checksum': '48703f004b20baee581372fee3270db2'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/DeliaProvinciali.jpg.jpg,Delia Provinciali,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/
Subsecretaría de Promoción de Igualdad y Calidad Educativa ,Subsecretarío de Promoción de Igualdad y Calidad Educativa,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Horacio_Ferreyra.jpg', 'path': 'full/2805f108ca0ebf1cc0532a2f56d096ab54bae95f.jpg', 'checksum': '381b78c7d5d6cdb9ae7cd07065e44bb0'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Horacio_Ferreyra.jpg,Horacio Ferreyra,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/subsecretaria-de-promocion-de-igualdad-y-calidad-educativa-2/
Dirección General de Educación de Jóvenes y Adultos,Director General de Educación de Jóvenes y Adultos,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Carlos-Brene1.jpg', 'path': 'full/59aad91dfaff45e75ab41d01c3d6f3ae81974e02.jpg', 'checksum': 'b5764557fa3d5fa08198ab1d5a6b548f'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Carlos-Brene1.jpg,Carlos Omar Brene,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/dir-gral-de-educacion-de-jovenes-y-adultos/
"Dirección General de Planeamiento, Información y Evaluación Educativa ","Director General de Planeamiento, Información y Evaluación Educativa","[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/de-mori-200x150.jpg', 'path': 'full/b770cd145094d93d4bcc9f43c3f467cdbe11ae44.jpg', 'checksum': '960867dcf5e747da2c71b07b0ce2b5d3'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/de-mori-200x150.jpg,Nicolás De Mori,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/dir-gral-de-planeamiento-informacion-y-calidad-educativa/
Dirección General Educación Secundaria,Director General Educación Secundaria,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/V%C3%ADctor-G%C3%B3mez.jpg', 'path': 'full/9f8fd7311fd402aaf2032beeb178259896f4e87d.jpg', 'checksum': '4d71173571e3d651351752723c49ec50'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Víctor-Gómez.jpg,Víctor Gómez,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/dir-gral-educacion-secundaria/
Dirección General de Institutos Privados de Enseñanza,Director General de Institutos Privados de Enseñanza,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Hugo_Zanet.jpg', 'path': 'full/dd062adae656c6e56cddb4727341dcac569b92b7.jpg', 'checksum': '60c679f73a513811fd20bca44b15e0e5'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Hugo_Zanet.jpg,Hugo Ramón Zanet,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/dir-gral-ensenanza-privada/
Dirección General Educación Técnica y Formación Profesional,Director General Educación Técnica y Formación Profesional,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Domingo_Aringoli.jpg', 'path': 'full/d87e6ead4fb1f55cbe44541d50bdc9191267d65b.jpg', 'checksum': '3f3040e4d0cc8f3772840c5cd9cd00fa'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Domingo_Aringoli.jpg,Domingo Aringoli,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/dir-gral-educacion-tecnica-y-formacion-profesional/
Dirección General Educación Superior ,Director General Educación Superior,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Santiago-Lucero1.jpg', 'path': 'full/138340c76d24c5ad7901b5b8e47ce697bc19863a.jpg', 'checksum': 'd8ab2a07cf28f99cbcff80f88714c451'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Santiago-Lucero1.jpg,Santiago Amadeo Lucero,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/dir-gral-educacion-superior/
Dirección General de Educación Primaria,Directora General de Educación Primaria,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Stella-Maris-Adrover1.jpg', 'path': 'full/71f9cf64163a3c0ec8a74c477a3924633481af99.jpg', 'checksum': 'c79d6328b442847575c0b1a7adadbfaf'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Stella-Maris-Adrover1.jpg,Stella Maris Adrover,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/direccion-general-de-nivel-inicial-y-primaria-ministerio-de-educacion/
Dirección General de Educación Inicial,Directora General de Educación Inicial,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Edhit-Flores.jpg', 'path': 'full/bdcaa35adb3e2203eae43b391f7ddad06261398c.jpg', 'checksum': '481ca3b87b13e6fe7ee050ed9484d706'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Edhit-Flores.jpg,Edith Teresa Flores,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/direccion-general-de-educacion-inicial/
Dirección General de Educación Especial y Hospitalaria,Directora General de Educación Especial y Hospitalaria,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Alicia-Bonetto1.jpg', 'path': 'full/302e86786c15d6c96aff6178015abd8252375b32.jpg', 'checksum': 'c2d8c33d1558fdcafab777fae688d2b5'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Alicia-Bonetto1.jpg,Alicia Beatriz Bonetto,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-educacion/direccion-general-de-educacion-especial-y-hospitalaria/
Secretaría de Gestión Administrativa ,Secretario de Gestión Administrativa,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Nicol%C3%A1s-Carvajal.jpg', 'path': 'full/72a82460f4e8ea6811fd449578c4cb613fb087a2.jpg', 'checksum': '6488e21864dd9283c015778cb43489ee'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Nicolás-Carvajal.jpg,Rodolfo Nicolás Carvajal,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-gestion-administrativa-ministerio-de-educacion/
Dirección General de Coordinación y Gestión de Recursos Humanos,Directora General de Coordinación y Gestión de Recursos Humanos,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2017/08/Virginia-Monassa.png', 'path': 'full/a9734325783a8fff59044b921748fd3b66e1eba9.jpg', 'checksum': '9cea0405c5304e9f2026d1884084ccf8'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2017/08/Virginia-Monassa.png,Virginia Monassa,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-gestion-administrativa-ministerio-de-educacion/direccion-general-de-coordinacion-y-gestion-de-recursos-humanos/
Secretaría de Relaciones Institucionales,Secretario de Relaciones Institucionales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Carlos_alberto_Sanchez.jpg', 'path': 'full/bc2b4cc6f44a9542e281833f41665f07dc25b74d.jpg', 'checksum': 'bd6fd35111153ef408eabe242fda0bb2'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Carlos_alberto_Sanchez.jpg,Carlos Alberto Sanchez,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-relaciones-institucionales-ministerio-de-educacion/
Dirección General de Infraestructura Escolar,Director General de Infraestructura Escolar,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carlos-Giovannoni.jpg', 'path': 'full/ca45865a133b2a97bb09ed287e77118b6e70c1d0.jpg', 'checksum': '6fb3c4d602a99598182f5196aba668db'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carlos-Giovannoni.jpg,Carlos Ricardo Giovannoni,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/direccion-general-de-infraestructura-escolar/
Dirección General de Asuntos Legales ,Director General de Asuntos Legales ,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/12/Alfredo-Colasso.jpg', 'path': 'full/ddb6c7dacd901a9b969814dac3dd5360260e923f.jpg', 'checksum': '3019a518d297babd105259b8b13dfb7a'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/12/Alfredo-Colasso.jpg,Alfredo Oscar Colazo,Ministro de Educación,https://www.cba.gov.ar/reparticion/ministerio-de-educacion/direccion-de-jurisdiccion-de-coordinacion-de-asuntos-legales/
Secretaría de Coordinación y Acción Social,Secretaria de Coordinación y Acción Social,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2017/02/Debora.jpg', 'path': 'full/f0a4ba5bc645d87e1026df6fddfb9a244480ae10.jpg', 'checksum': 'c481d37fad8bcad05bcbc3d55697c304'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2017/02/Debora.jpg,Deborah Petrakovsky,Ministro de Desarrollo Social,https://www.cba.gov.ar/reparticion/ministerio-de-desarrollo-social/secretaria-de-coordinacion-y-accion-social/
Subsecretaría de Programas Sociales,Subsecretaria de Programas Sociales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Aquino.jpg', 'path': 'full/cbddef645291521d79f0259a420f1f7206b8fe03.jpg', 'checksum': '1efbb6ad5293e3889bbccc7517ff46b0'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Aquino.jpg,Julieta Aquino,Ministro de Desarrollo Social,https://www.cba.gov.ar/reparticion/ministerio-de-desarrollo-social/secretaria-de-coordinacion-y-accion-social/subsecretaria-de-programas-sociales/
Dirección General de Habitat,Director General de Habitat ,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Angulo-foto-nueva.jpg', 'path': 'full/85070d76c62d6cb3e35af6b14d4a9c4e419af8a1.jpg', 'checksum': 'bf4d7d56d6a1fe7994f64537373eb019'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Angulo-foto-nueva.jpg,José Miguel Angulo Bocco,Ministro de Desarrollo Social,https://www.cba.gov.ar/reparticion/ministerio-de-desarrollo-social/secretaria-de-coordinacion-y-accion-social/direccion-general-de-habitat-social/
Dirección General de Programas Especiales,Directora General de Programas Especiales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Ghione.jpg', 'path': 'full/c2f45008196e97f950504d33b5c863bccf44c73c.jpg', 'checksum': '0a5898d47da72cacd250487ed22042fb'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Ghione.jpg,Olga Beatriz Ghione,Ministro de Desarrollo Social,https://www.cba.gov.ar/reparticion/ministerio-de-desarrollo-social/secretaria-de-coordinacion-y-accion-social/direccion-general-de-programas-especiales/
Secretaría de Políticas Sociales,Secretario de Políticas Sociales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/la_cava.jpg', 'path': 'full/d30e3005a8fe80236751030eba92469817d23908.jpg', 'checksum': '4a168c1e2f7c2cf2ffdbdde0aba45b4c'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/la_cava.jpg,Raúl La Cava,Ministro de Desarrollo Social,https://www.cba.gov.ar/reparticion/ministerio-de-desarrollo-social/secretaria-de-politicas-sociales/
Dirección General de Emergencias Sociales,Director General de Emergencias Sociales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Serreno.jpg', 'path': 'full/d52c061d1c385943b087ee3b74193eee59e385b6.jpg', 'checksum': '2890a1992cfc5b686a60f68d7980eb0a'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Serreno.jpg,Eduardo Serrano,Ministro de Desarrollo Social,https://www.cba.gov.ar/reparticion/ministerio-de-desarrollo-social/secretaria-de-politicas-sociales/dir-gral-de-emergencias-sociales/
Secretaría de Políticas para Personas Mayores,Secretaria de Políticas para Personas Mayores,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Olga-Ghione.jpg', 'path': 'full/16f1e3373877c1ad7145ad9c7d767fe9008bfc2b.jpg', 'checksum': 'f2a6f878bf1af1cb0121ce6ee88a69c2'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/01/Olga-Ghione.jpg,Patricia Mojica,Ministro de Desarrollo Social,https://www.cba.gov.ar/reparticion/ministerio-de-desarrollo-social/secretaria-de-politicas-para-personas-mayores/
Subsecretaría de Inclusión Social,Subsecretario de Inclusión Social,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/cornejo.jpg', 'path': 'full/23692e56e73ccff16b6d88aa49f5f86d5313dedc.jpg', 'checksum': '31ed276ba829c7ea03d0c50302893405'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/cornejo.jpg,Sergio Cornejo,Ministro de Desarrollo Social,https://www.cba.gov.ar/reparticion/ministerio-de-desarrollo-social/secretaria-de-inclusion-social/
