cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Dirección General Penal Juvenil,Director General Penal Juvenil,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Pablo-Rivarola.jpg', 'path': 'full/f8dd4091c8afdad1bdf0dae552bb7b29c6094569.jpg', 'checksum': 'be3ef93b09b84d5ec5a8c2a8fb585062'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Pablo-Rivarola.jpg,Pablo Rivarola,Ministro de Justicia y Derechos Humanos,http://www.cba.gov.ar/reparticion/ministerio-de-justicia-y-derechos-humanos/secretaria-de-ninez-adolescencia-y-familia/direccion-general-penal-juvenil/
Secretaría de Organización y Gestión Penitenciaria ,Secretario de Organización y Gestión Penitenciaria,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Mart%C3%ADn-Farfan.jpg', 'path': 'full/eabde8daba82895ab7704b979cbc044d0bd349d9.jpg', 'checksum': '74be3b4fd8d9f9a14ae645ad54df859a'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Martín-Farfan.jpg,Juan Martín Farfán,Ministro de Justicia y Derechos Humanos,http://www.cba.gov.ar/reparticion/ministerio-de-justicia-y-derechos-humanos/secretaria-de-organizacion-y-gestion-penitenciaria/
Servicio Penitenciario de Córdoba,Titular,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2013/02/Juan-Mar%C3%ADa-Bouvier-Serv-Pnitenciario-Provincial.jpg', 'path': 'full/feb31c4c8ec53a76a97300fe9bb6af755ea13965.jpg', 'checksum': '487df3c98294223940ed2b5f0aa30efb'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2013/02/Juan-María-Bouvier-Serv-Pnitenciario-Provincial.jpg,Juan María Bouvier,Ministro de Justicia y Derechos Humanos,http://www.cba.gov.ar/reparticion/ministerio-de-justicia-y-derechos-humanos/secretaria-de-organizacion-y-gestion-penitenciaria/servicio-penitenciario-de-cordoba/
Dirección Ejecutiva,Director ejecutivo,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2017/04/Jose-Rodriguez1.png', 'path': 'full/c0901e9c6839df894fbf361ef9afb95f068a799c.jpg', 'checksum': '5787627bb7d76852541d63e9791def6c'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2017/04/Jose-Rodriguez1.png,José Rodríguez Ponce,Presidente de la Agencia Córdoba Innovar y Emprender,http://www.cba.gov.ar/reparticion/agencia-cordoba-innovar-y-emprender/direccion-ejecutiva/
 Dirección de Innovación, Director de Innovación,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2017/04/Nicolas-Piloni-color.png', 'path': 'full/6497b55b54679b006c23ae955ceb750a6ceb5595.jpg', 'checksum': '6663490d96e6f48c73ad24308c1d66ee'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2017/04/Nicolas-Piloni-color.png,Nicolás Piloni,Presidente de la Agencia Córdoba Innovar y Emprender,http://www.cba.gov.ar/reparticion/agencia-cordoba-innovar-y-emprender/direccion-de-innovacion/
Dirección Río Cuarto,Director Río Cuarto,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2017/04/Patricio-Bavera1.png', 'path': 'full/5f04aeb3990eb03f1026ea9bcc2b141b2edf8651.jpg', 'checksum': 'c4fae475b87b054dc65a64989aef4a2c'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2017/04/Patricio-Bavera1.png,Patricio Bavera,Presidente de la Agencia Córdoba Innovar y Emprender,http://www.cba.gov.ar/reparticion/agencia-cordoba-innovar-y-emprender/direccion-rio-cuarto/
Subsecretaría de Vivienda,Subsecretario de Vivienda,,,,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/secretaria-de-vivienda/
Dirección General de Vivienda,Dirección General de Vivienda,,,Facundo Chacón,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/secretaria-de-vivienda/dir-gral-de-vivienda/
Dirección General de Obras,Director General de Obras,,,Jose Maiocco,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/secretaria-de-arquitectura/dir-gral-de-obras/
Dirección General de Proyectos,Director General de Proyectos,,,Jose Luis Ferrero,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/secretaria-de-arquitectura/dir-gral-de-arquitectura/
Dirección General de Administración,Directora General de Administración,,,María Soledad Usín,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/subsecretaria-de-administracion/dir-gral-de-administracion/
Secretaría de Financiamiento,Secretario de Financiamiento,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/roque-spedallieri.png', 'path': 'full/1fd6654d6fae8971215922ea11691b19d801fc9d.jpg', 'checksum': '4986d544e2448e327ed17890fa907100'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/roque-spedallieri.png,Roque Martín Spidalieri,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/secretaria-de-financiamiento/
Secretaría de Arquitectura,Secretario de Arquitectura,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Daniel-Eduardo-Rey-Secret.jpg', 'path': 'full/075ecbddaa464b8235d348feb8a7c3b8cc9d4849.jpg', 'checksum': '583ef57e75fb2257d59344bdc3e2a572'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Daniel-Eduardo-Rey-Secret.jpg,Daniel Eduardo Rey,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/secretaria-de-arquitectura/
Subsecretaría de Administración,Subsecretario de Administración,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Omar-Clemente-Soldano-Subsecretario-de-Administracion1.jpg', 'path': 'full/2599867709775d9ab5d5cc21ffaee7bdd807ff66.jpg', 'checksum': 'b041b34afbfea1da374302f9c3184254'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Omar-Clemente-Soldano-Subsecretario-de-Administracion1.jpg,Omar Clemente Soldano,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/subsecretaria-de-administracion/
Dirección Provincial de Vialidad,Presidente de la Dirección Provincial de Vialidad,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Osvaldo-Ruben-Vottero-Presidente-Vialidad-Provincial1.jpg', 'path': 'full/68cd989328555eb9b038626d3ad059ec58009475.jpg', 'checksum': '93f34c5835c4893f6c8859931fec1e73'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Osvaldo-Ruben-Vottero-Presidente-Vialidad-Provincial1.jpg, Osvaldo Rubén Vottero,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/dir-provincial-de-vialidad/
Dirección General de Coordinación de Obras Públicas,Director General de Coordinación de Obras Públicas,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Leandro-%C3%81lvaro-Garc%C3%ADa-Director-General-de-Coordinaci%C3%B3n-de-Obras-P%C3%BAblicas1.jpg', 'path': 'full/b909616dbfc22b964be4f205aa031a1b9d9057c3.jpg', 'checksum': '0028725fcaa41b952f57c52f37b14f23'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Leandro-Álvaro-García-Director-General-de-Coordinación-de-Obras-Públicas1.jpg,Leandro Álvaro García,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/dir-gral-de-coordinacion-de-obras-publicas/
Dirección General de Asuntos Legales,Directora General de Asuntos Legales,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/doctora-padro1.jpg', 'path': 'full/1d11d8e1eb8814c12d3e32a346ab790e50239207.jpg', 'checksum': 'daa12dd42751f9f0f875210b71153e99'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/doctora-padro1.jpg, Liliana G. Padró,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/dir-general-de-asuntos-legales/
