cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Subdirección de Vivienda,Subdirector de Vivienda,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/a3-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/a3-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/a3-thumbnail-125x125-70.jpg', 'path': 'thumbnail/a3-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/a3.jpg', 'path': 'original/a3.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/a3.jpg,Laura Mohedano,Sin definir,/funcionarios/persona/laura-mohedano/552
Dirección de Recaudación,Dirección de Recaudación,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/gg_026-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/gg_026-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/gg_026-thumbnail-125x125-70.jpg', 'path': 'thumbnail/gg_026-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/gg_026.jpg', 'path': 'original/gg_026.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/gg_026.jpg,Julieta Biondo,Sin definir,/funcionarios/persona/julieta-biondo/553
Dirección de Asesoría Legal y Técnica Fiscal,Director de Asesoría Legal y Técnica Fiscal,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/gg_003-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/gg_003-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/gg_003-thumbnail-125x125-70.jpg', 'path': 'thumbnail/gg_003-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/gg_003.jpg', 'path': 'original/gg_003.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/gg_003.jpg,Silvina Nano,Sin definir,/funcionarios/persona/silvina-nano/554
Dirección General de Procuración Fiscal,Director General de Procuración Fiscal,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/cf_010_usy8kD8-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/cf_010_usy8kD8-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/cf_010_usy8kD8-thumbnail-125x125-70.jpg', 'path': 'thumbnail/cf_010_usy8kD8-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/cf_010_usy8kD8.jpg', 'path': 'original/cf_010_usy8kD8.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/cf_010_usy8kD8.jpg,Marcelo Ellena,Sin definir,/funcionarios/persona/marcelo-ellena/555
Dirección de Fiscalización,Director de Fiscalización,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/gg_013-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/gg_013-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/gg_013-thumbnail-125x125-70.jpg', 'path': 'thumbnail/gg_013-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/gg_013.jpg', 'path': 'original/gg_013.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/gg_013.jpg,Patricia Puente,Sin definir,/funcionarios/persona/patricia-puente/556
Dirección de Sumarios,Director de Sumarios,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_5054-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/DSC_5054-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_5054-thumbnail-125x125-70.JPG', 'path': 'thumbnail/DSC_5054-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_5054.JPG', 'path': 'original/DSC_5054.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_5054.JPG,Maria Alejandra De la Vega,Sin definir,/funcionarios/persona/maria-alejandra-de-la-vega/558
Dirección General de Fiscalización y Control,Director General de Fiscalización y Control,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_768_Eulsekian_Roberto-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_768_Eulsekian_Roberto-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_768_Eulsekian_Roberto-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_768_Eulsekian_Roberto-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_768_Eulsekian_Roberto.JPG', 'path': 'original/FU_768_Eulsekian_Roberto.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_768_Eulsekian_Roberto.JPG,Roberto Eulmesekian,Sin definir,/funcionarios/persona/roberto-eulmesekian/43
Dirección de Habilitación de Negocios,Dirección de Habilitación de Negocios,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_763_Lucas_Boncini-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_763_Lucas_Boncini-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_763_Lucas_Boncini-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_763_Lucas_Boncini-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_763_Lucas_Boncini.JPG', 'path': 'original/FU_763_Lucas_Boncini.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_763_Lucas_Boncini.JPG,Lucas Boncini,Sin definir,/funcionarios/persona/lucas-boncini/42
Dirección General de Desarrollo Social,Director General de Desarrollo Social,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_070_Mauro_Corna-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_070_Mauro_Corna-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_070_Mauro_Corna-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_070_Mauro_Corna-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_070_Mauro_Corna.JPG', 'path': 'original/FU_070_Mauro_Corna.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_070_Mauro_Corna.JPG,Mauro Corna,Sin definir,/funcionarios/persona/mauro-corna/51
Dirección de Deporte Institucional Federado,Director de Deporte Institucional Federado,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_057_-_Augusto_Alonso-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_057_-_Augusto_Alonso-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_057_-_Augusto_Alonso-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_057_-_Augusto_Alonso-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_057_-_Augusto_Alonso.JPG', 'path': 'original/RM_057_-_Augusto_Alonso.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_057_-_Augusto_Alonso.JPG,Augusto Alonso,Sin definir,/funcionarios/persona/augusto-alonso/169
Subdirección de Comunicación Ciudadana y Publicidad,Subdirector de Comunicación Ciudadana y Publicidad,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_238-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_238-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_238-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_238-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_238.JPG', 'path': 'original/FU_238.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_238.JPG,Estela Lascano,Sin definir,/funcionarios/persona/estela-lascano/15
Dirección de Centro de Participación Comunal Nº 4 - Av. Colón,Director de Centro de Participación Comunal Nº 4 - Av. Colón,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_120-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_120-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_120-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_120-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_120.JPG', 'path': 'original/RM_120.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_120.JPG,Hugo Montenegro,Sin definir,/funcionarios/persona/hugo-montenegro/507
Dirección de Seguros y Riesgos del Trabajo,Director de Seguros y Riesgos del Trabajo,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_461_PowNMmF-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_461_PowNMmF-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_461_PowNMmF-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_461_PowNMmF-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_461_PowNMmF.JPG', 'path': 'original/RM_461_PowNMmF.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_461_PowNMmF.JPG,Fernando Luque,Sin definir,/funcionarios/persona/fernando-luque/153
Subdirección de Medios Digitales,Subdirección de Medios Digitales,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Lucas_Valdes_A4gQJcY-thumbnail-32x32-70.jpeg', 'path': 'thumbnail_32x32/Lucas_Valdes_A4gQJcY-thumbnail-32x32-70.jpeg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Lucas_Valdes_A4gQJcY-thumbnail-125x125-70.jpeg', 'path': 'thumbnail/Lucas_Valdes_A4gQJcY-thumbnail-125x125-70.jpeg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Lucas_Valdes_A4gQJcY.jpeg', 'path': 'original/Lucas_Valdes_A4gQJcY.jpeg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Lucas_Valdes_A4gQJcY.jpeg,Lucas Valdes,Sin definir,/funcionarios/persona/lucas-valdes/629
Subdirección de Hogar Padre Lamónaca,Subdirección de Hogar Padre Lamónaca,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_675_Botasso-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_675_Botasso-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_675_Botasso-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_675_Botasso-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_675_Botasso.JPG', 'path': 'original/RM_675_Botasso.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_675_Botasso.JPG,María Botasso,Sin definir,/funcionarios/persona/maria-botasso/189
Subdirección de Administración,Subdirector de Administración,[],,Maria Paula Zunino,Sin definir,/funcionarios/persona/maria-paula-zunino/656
Subdirección de Políticas de Género,Subdirectora de Políticas de Género,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Subdirectora-de-Politicas-de-Genero-thumbnail-32x32.png', 'path': 'thumbnail_32x32/Subdirectora-de-Politicas-de-Genero-thumbnail-32x32.png'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Subdirectora-de-Politicas-de-Genero-thumbnail-125x125.png', 'path': 'thumbnail/Subdirectora-de-Politicas-de-Genero-thumbnail-125x125.png'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Subdirectora-de-Politicas-de-Genero.png', 'path': 'original/Subdirectora-de-Politicas-de-Genero.png'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Subdirectora-de-Politicas-de-Genero.png,Quispe Berta Katrina,Sin definir,/funcionarios/persona/quispe-berta-katrina/1337
Dirección de Control de Cartelería y Publicidad,Dirección de Control de Cartelería y Publicidad,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_2225-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/DSC_2225-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_2225-thumbnail-125x125-70.JPG', 'path': 'thumbnail/DSC_2225-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_2225.JPG', 'path': 'original/DSC_2225.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_2225.JPG,Pablo Minelli,Sin definir,/funcionarios/persona/pablo-minelli/170
Subsecretaría de Infraestructura,Subsecretario de Infraestructura,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_5572-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/DSC_5572-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_5572-thumbnail-125x125-70.JPG', 'path': 'thumbnail/DSC_5572-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_5572.JPG', 'path': 'original/DSC_5572.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_5572.JPG,Justino Lascano,Sin definir,/funcionarios/persona/justino-lascano/979
Subdirección de Obras Viales - Zona Sur,Subdirector de Obras Viales - Zona Sur,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_074_Colazo-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_074_Colazo-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_074_Colazo-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_074_Colazo-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_074_Colazo.JPG', 'path': 'original/FU_074_Colazo.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_074_Colazo.JPG,Ricardo Colazo,Sin definir,/funcionarios/persona/ricardo-colazo/46
Dirección de Policía Municipal,Dirección de Policía Municipal,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Fangandini_Luis_Roberto-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/Fangandini_Luis_Roberto-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Fangandini_Luis_Roberto-thumbnail-125x125-70.jpg', 'path': 'thumbnail/Fangandini_Luis_Roberto-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Fangandini_Luis_Roberto.jpg', 'path': 'original/Fangandini_Luis_Roberto.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Fangandini_Luis_Roberto.jpg,Luis Fagandini,Sin definir,/funcionarios/persona/luis-fagandini/443
"Subdirección de Centro de Participación Comunal Nº 6 - Villa El Libertador ""B""","Subdirección de Centro de Participación Comunal Nº 6 - Villa El Libertador ""B""","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/ignacio_barcelona-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/ignacio_barcelona-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/ignacio_barcelona-thumbnail-125x125-70.JPG', 'path': 'thumbnail/ignacio_barcelona-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/ignacio_barcelona.JPG', 'path': 'original/ignacio_barcelona.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/ignacio_barcelona.JPG,José Barcelona,Sin definir,/funcionarios/persona/jose-barcelona/212
"Secretaría de Gobierno, Participación ciudadana y Desarrollo social","Secretario de Gobierno, Participación ciudadana y Desarrollo social","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_6873-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/DSC_6873-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_6873-thumbnail-125x125-70.JPG', 'path': 'thumbnail/DSC_6873-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_6873.JPG', 'path': 'original/DSC_6873.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_6873.JPG,Cecilia Aro,Sin definir,/funcionarios/persona/cecilia-aro/60
Dirección General de Recursos Tributarios,Director General de Recursos Tributarios,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Dario_Sebastian_Balbo-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/Dario_Sebastian_Balbo-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Dario_Sebastian_Balbo-thumbnail-125x125-70.JPG', 'path': 'thumbnail/Dario_Sebastian_Balbo-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Dario_Sebastian_Balbo.JPG', 'path': 'original/Dario_Sebastian_Balbo.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Dario_Sebastian_Balbo.JPG,Dario Sebastián Balbo,Sin definir,/funcionarios/persona/dario-sebastian-balbo/559
Dirección de Hospital Infantil,Director de Hospital Infantil,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_430-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_430-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_430-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_430-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_430.JPG', 'path': 'original/RM_430.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_430.JPG,Susana Pardina,Sin definir,/funcionarios/persona/susana-pardina/113
Subdirección de Hospital Infantil,Subdirector de Hospital Infantil,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_3748-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/DSC_3748-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_3748-thumbnail-125x125-70.JPG', 'path': 'thumbnail/DSC_3748-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_3748.JPG', 'path': 'original/DSC_3748.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_3748.JPG,Eugenia Tirao,Sin definir,/funcionarios/persona/eugenia-tirao/1005
Subdirección de Control de Servicios,Subdirector de Control de Servicios,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_361_-_Eduardo_Arias-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_361_-_Eduardo_Arias-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_361_-_Eduardo_Arias-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_361_-_Eduardo_Arias-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_361_-_Eduardo_Arias.JPG', 'path': 'original/FU_361_-_Eduardo_Arias.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_361_-_Eduardo_Arias.JPG,Eduardo Arias Ceballos,Sin definir,/funcionarios/persona/eduardo-arias-ceballos/76
Subdirección de Servicios de Cremación,Subdirector de Servicios de Cremación,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_303_-_Marcos_Soraire-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_303_-_Marcos_Soraire-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_303_-_Marcos_Soraire-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_303_-_Marcos_Soraire-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_303_-_Marcos_Soraire.JPG', 'path': 'original/FU_303_-_Marcos_Soraire.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_303_-_Marcos_Soraire.JPG,Marcos Soraire,Sin definir,/funcionarios/persona/marcos-soraire/72
Subdirección de Cementerio San Jerónimo,Subdirector de Cementerio San Jerónimo,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Joffre_Guillermo_CGFXqAR-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/Joffre_Guillermo_CGFXqAR-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Joffre_Guillermo_CGFXqAR-thumbnail-125x125-70.jpg', 'path': 'thumbnail/Joffre_Guillermo_CGFXqAR-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Joffre_Guillermo_CGFXqAR.jpg', 'path': 'original/Joffre_Guillermo_CGFXqAR.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Joffre_Guillermo_CGFXqAR.jpg,Guillermo Joffre,Sin definir,/funcionarios/persona/guillermo-joffre/628
Secretaría de Educación,Secretario de Educación,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_257_-_Daniela_Sacchi-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_257_-_Daniela_Sacchi-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_257_-_Daniela_Sacchi-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_257_-_Daniela_Sacchi-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_257_-_Daniela_Sacchi.JPG', 'path': 'original/RM_257_-_Daniela_Sacchi.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_257_-_Daniela_Sacchi.JPG,Daniela Sacchi,Sin definir,/funcionarios/persona/daniela-sacchi/184
Dirección de Recuperos,Director de Recuperos,[],,Pablo Berzal,Sin definir,/funcionarios/persona/pablo-berzal/1006
"Dirección de Medicina Laboral, Seguros y Riesgos de Trabajo","Director de Medicina Laboral, Seguros y Riesgos de Trabajo","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_109_Sergio_Rodriguez-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_109_Sergio_Rodriguez-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_109_Sergio_Rodriguez-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_109_Sergio_Rodriguez-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_109_Sergio_Rodriguez.JPG', 'path': 'original/RM_109_Sergio_Rodriguez.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_109_Sergio_Rodriguez.JPG,Sergio Rodriguez,Sin definir,/funcionarios/persona/sergio-rodriguez/14
"Dirección de Guardia de Auxilios, Emergencias y Gestión de Comando de Operaciones","Director de Guardia de Auxilios, Emergencias y Gestión de Comando de Operaciones","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_448_Fernando_Barbera-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_448_Fernando_Barbera-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_448_Fernando_Barbera-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_448_Fernando_Barbera-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_448_Fernando_Barbera.JPG', 'path': 'original/RM_448_Fernando_Barbera.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_448_Fernando_Barbera.JPG,Fernando Barbera,Sin definir,/funcionarios/persona/fernando-barbera/151
"Dirección General de Juventud, Empleo y Capacitación Laboral","Director General de Juventud, Empleo y Capacitación Laboral","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Nicolas_Casado-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/Nicolas_Casado-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Nicolas_Casado-thumbnail-125x125-70.jpg', 'path': 'thumbnail/Nicolas_Casado-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Nicolas_Casado.jpg', 'path': 'original/Nicolas_Casado.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Nicolas_Casado.jpg,Nicolás Casado,Sin definir,/funcionarios/persona/nicolas-casado/173
